
# Curve 0 of 1, 1351 points
# Curve title: "f using (bin($3)):(1./(STATS_records*width))"
# x y type
 20.625  0.0152  o
 20.675  0.011  o
 20.725  0.0106  o
 20.775  0.0098  o
 20.825  0.011  o
 20.875  0.0114  o
 20.925  0.0132  o
 20.975  0.011  o
 21.025  0.0126  o
 21.075  0.0148  o
 21.125  0.012  o
 21.175  0.0112  o
 21.225  0.011  o
 21.275  0.0116  o
 21.325  0.0124  o
 21.375  0.0132  o
 21.425  0.0122  o
 21.475  0.009  o
 21.525  0.0152  o
 21.575  0.0134  o
 21.625  0.0092  o
 21.675  0.0128  o
 21.725  0.01  o
 21.775  0.0104  o
 21.825  0.0098  o
 21.875  0.01  o
 21.925  0.0108  o
 21.975  0.0086  o
 22.025  0.0116  o
 22.075  0.0122  o
 22.125  0.011  o
 22.175  0.0084  o
 22.225  0.0102  o
 22.275  0.0118  o
 22.325  0.009  o
 22.375  0.0102  o
 22.425  0.0138  o
 22.475  0.0108  o
 22.525  0.0098  o
 22.575  0.0118  o
 22.625  0.0094  o
 22.675  0.0108  o
 22.725  0.0118  o
 22.775  0.011  o
 22.825  0.0096  o
 22.875  0.0094  o
 22.925  0.008  o
 22.975  0.0104  o
 23.025  0.0098  o
 23.075  0.0088  o
 23.125  0.0098  o
 23.175  0.0094  o
 23.225  0.0098  o
 23.275  0.0092  o
 23.325  0.009  o
 23.375  0.0088  o
 23.425  0.0078  o
 23.475  0.0078  o
 23.525  0.0094  o
 23.575  0.0096  o
 23.625  0.0096  o
 23.675  0.01  o
 23.725  0.0084  o
 23.775  0.0088  o
 23.825  0.0066  o
 23.875  0.0092  o
 23.925  0.0084  o
 23.975  0.0088  o
 24.025  0.0078  o
 24.075  0.0074  o
 24.125  0.0086  o
 24.175  0.0076  o
 24.225  0.0078  o
 24.275  0.0072  o
 24.325  0.008  o
 24.375  0.0084  o
 24.425  0.0086  o
 24.475  0.007  o
 24.525  0.0084  o
 24.575  0.0134  o
 24.625  0.0094  o
 24.675  0.0116  o
 24.725  0.0106  o
 24.775  0.0074  o
 24.825  0.0088  o
 24.875  0.008  o
 24.925  0.0088  o
 24.975  0.0084  o
 25.025  0.0084  o
 25.075  0.0082  o
 25.125  0.008  o
 25.175  0.0066  o
 25.225  0.007  o
 25.275  0.0084  o
 25.325  0.0082  o
 25.375  0.011  o
 25.425  0.007  o
 25.475  0.0074  o
 25.525  0.005  o
 25.575  0.0084  o
 25.625  0.0096  o
 25.675  0.011  o
 25.725  0.0062  o
 25.775  0.0076  o
 25.825  0.008  o
 25.875  0.007  o
 25.925  0.007  o
 25.975  0.0076  o
 26.025  0.0076  o
 26.075  0.0076  o
 26.125  0.0072  o
 26.175  0.0072  o
 26.225  0.0086  o
 26.275  0.0078  o
 26.325  0.0062  o
 26.375  0.0084  o
 26.425  0.0064  o
 26.475  0.008  o
 26.525  0.0066  o
 26.575  0.0074  o
 26.625  0.0068  o
 26.675  0.0082  o
 26.725  0.0074  o
 26.775  0.0086  o
 26.825  0.0064  o
 26.875  0.0062  o
 26.925  0.0034  o
 26.975  0.0074  o
 27.025  0.0046  o
 27.075  0.0072  o
 27.125  0.0052  o
 27.175  0.008  o
 27.225  0.006  o
 27.275  0.007  o
 27.325  0.0052  o
 27.375  0.0076  o
 27.425  0.0064  o
 27.475  0.0046  o
 27.525  0.0072  o
 27.575  0.0072  o
 27.625  0.0056  o
 27.675  0.004  o
 27.725  0.006  o
 27.775  0.0082  o
 27.825  0.0066  o
 27.875  0.0062  o
 27.925  0.0072  o
 27.975  0.0084  o
 28.025  0.0038  o
 28.075  0.0064  o
 28.125  0.0068  o
 28.175  0.0066  o
 28.225  0.007  o
 28.275  0.005  o
 28.325  0.0066  o
 28.375  0.0052  o
 28.425  0.0064  o
 28.475  0.0048  o
 28.525  0.006  o
 28.575  0.0068  o
 28.625  0.006  o
 28.675  0.006  o
 28.725  0.006  o
 28.775  0.004  o
 28.825  0.004  o
 28.875  0.0048  o
 28.925  0.0064  o
 28.975  0.0028  o
 29.025  0.0058  o
 29.075  0.0044  o
 29.125  0.005  o
 29.175  0.0054  o
 29.225  0.0062  o
 29.275  0.0068  o
 29.325  0.005  o
 29.375  0.0058  o
 29.425  0.0058  o
 29.475  0.0042  o
 29.525  0.0058  o
 29.575  0.004  o
 29.625  0.0038  o
 29.675  0.005  o
 29.725  0.0036  o
 29.775  0.0034  o
 29.825  0.0042  o
 29.875  0.0052  o
 29.925  0.0058  o
 29.975  0.0048  o
 30.025  0.006  o
 30.075  0.004  o
 30.125  0.004  o
 30.175  0.0038  o
 30.225  0.0046  o
 30.275  0.0046  o
 30.325  0.0048  o
 30.375  0.0058  o
 30.425  0.0052  o
 30.475  0.0048  o
 30.525  0.0046  o
 30.575  0.005  o
 30.625  0.0044  o
 30.675  0.0044  o
 30.725  0.0052  o
 30.775  0.0038  o
 30.825  0.0046  o
 30.875  0.0036  o
 30.925  0.0058  o
 30.975  0.004  o
 31.025  0.0058  o
 31.075  0.0052  o
 31.125  0.004  o
 31.175  0.0032  o
 31.225  0.0042  o
 31.275  0.0044  o
 31.325  0.0064  o
 31.375  0.0038  o
 31.425  0.0046  o
 31.475  0.0032  o
 31.525  0.0072  o
 31.575  0.0034  o
 31.625  0.0042  o
 31.675  0.004  o
 31.725  0.0046  o
 31.775  0.0028  o
 31.825  0.0032  o
 31.875  0.0028  o
 31.925  0.0034  o
 31.975  0.0038  o
 32.025  0.0052  o
 32.075  0.0034  o
 32.125  0.0034  o
 32.175  0.0032  o
 32.225  0.0046  o
 32.275  0.0042  o
 32.325  0.0036  o
 32.375  0.004  o
 32.425  0.0036  o
 32.475  0.0048  o
 32.525  0.0038  o
 32.575  0.0058  o
 32.625  0.0036  o
 32.675  0.0032  o
 32.725  0.0042  o
 32.775  0.0042  o
 32.825  0.0038  o
 32.875  0.0026  o
 32.925  0.0044  o
 32.975  0.0036  o
 33.025  0.0038  o
 33.075  0.0036  o
 33.125  0.0038  o
 33.175  0.0032  o
 33.225  0.003  o
 33.275  0.0018  o
 33.325  0.0036  o
 33.375  0.0032  o
 33.425  0.0052  o
 33.475  0.0034  o
 33.525  0.0038  o
 33.575  0.0022  o
 33.625  0.0032  o
 33.675  0.0038  o
 33.725  0.0046  o
 33.775  0.0036  o
 33.825  0.0026  o
 33.875  0.0038  o
 33.925  0.0038  o
 33.975  0.0028  o
 34.025  0.003  o
 34.075  0.0044  o
 34.125  0.0024  o
 34.175  0.0028  o
 34.225  0.0024  o
 34.275  0.0038  o
 34.325  0.004  o
 34.375  0.0032  o
 34.425  0.003  o
 34.475  0.004  o
 34.525  0.0034  o
 34.575  0.0044  o
 34.625  0.0042  o
 34.675  0.0034  o
 34.725  0.0034  o
 34.775  0.004  o
 34.825  0.0026  o
 34.875  0.0038  o
 34.925  0.003  o
 34.975  0.0012  o
 35.025  0.0034  o
 35.075  0.0026  o
 35.125  0.0018  o
 35.175  0.0034  o
 35.225  0.0024  o
 35.275  0.003  o
 35.325  0.0034  o
 35.375  0.0048  o
 35.425  0.003  o
 35.475  0.0034  o
 35.525  0.0022  o
 35.575  0.0028  o
 35.625  0.0034  o
 35.675  0.0028  o
 35.725  0.004  o
 35.775  0.0036  o
 35.825  0.0022  o
 35.875  0.0024  o
 35.925  0.0026  o
 35.975  0.0024  o
 36.025  0.0032  o
 36.075  0.0024  o
 36.125  0.0032  o
 36.175  0.0026  o
 36.225  0.0034  o
 36.275  0.0038  o
 36.325  0.0024  o
 36.375  0.0016  o
 36.425  0.0036  o
 36.475  0.0032  o
 36.525  0.0032  o
 36.575  0.0026  o
 36.625  0.0032  o
 36.675  0.0026  o
 36.725  0.004  o
 36.775  0.004  o
 36.825  0.002  o
 36.875  0.0026  o
 36.925  0.0016  o
 36.975  0.0024  o
 37.025  0.0032  o
 37.075  0.0022  o
 37.125  0.0014  o
 37.175  0.0022  o
 37.225  0.0032  o
 37.275  0.0036  o
 37.325  0.003  o
 37.375  0.003  o
 37.425  0.0016  o
 37.475  0.0032  o
 37.525  0.0026  o
 37.575  0.0026  o
 37.625  0.0034  o
 37.675  0.0014  o
 37.725  0.002  o
 37.775  0.0024  o
 37.825  0.001  o
 37.875  0.0028  o
 37.925  0.003  o
 37.975  0.002  o
 38.025  0.002  o
 38.075  0.0028  o
 38.125  0.0014  o
 38.175  0.0014  o
 38.225  0.0028  o
 38.275  0.0008  o
 38.325  0.002  o
 38.375  0.0032  o
 38.425  0.002  o
 38.475  0.0016  o
 38.525  0.0018  o
 38.575  0.0018  o
 38.625  0.0032  o
 38.675  0.003  o
 38.725  0.002  o
 38.775  0.0018  o
 38.825  0.0014  o
 38.875  0.003  o
 38.925  0.0028  o
 38.975  0.0018  o
 39.025  0.0018  o
 39.075  0.0012  o
 39.125  0.002  o
 39.175  0.002  o
 39.225  0.0022  o
 39.275  0.0012  o
 39.325  0.0028  o
 39.375  0.0018  o
 39.425  0.0016  o
 39.475  0.0014  o
 39.525  0.0022  o
 39.575  0.0012  o
 39.625  0.002  o
 39.675  0.0014  o
 39.725  0.0014  o
 39.775  0.0022  o
 39.825  0.0014  o
 39.875  0.0022  o
 39.925  0.0022  o
 39.975  0.0014  o
 40.025  0.001  o
 40.075  0.001  o
 40.125  0.0016  o
 40.175  0.0012  o
 40.225  0.0008  o
 40.275  0.0014  o
 40.325  0.0022  o
 40.375  0.0018  o
 40.425  0.0022  o
 40.475  0.0024  o
 40.525  0.0006  o
 40.575  0.002  o
 40.625  0.002  o
 40.675  0.0016  o
 40.725  0.001  o
 40.775  0.0006  o
 40.825  0.0022  o
 40.875  0.0008  o
 40.925  0.0016  o
 40.975  0.0018  o
 41.025  0.0014  o
 41.075  0.002  o
 41.125  0.001  o
 41.175  0.0024  o
 41.225  0.0018  o
 41.275  0.0012  o
 41.325  0.0018  o
 41.375  0.0022  o
 41.425  0.0008  o
 41.475  0.0014  o
 41.525  0.0014  o
 41.575  0.002  o
 41.625  0.0002  o
 41.675  0.0016  o
 41.725  0.0024  o
 41.775  0.0018  o
 41.825  0.0014  o
 41.875  0.0022  o
 41.925  0.0014  o
 41.975  0.0008  o
 42.025  0.0016  o
 42.075  0.0012  o
 42.125  0.001  o
 42.175  0.0012  o
 42.225  0.0016  o
 42.275  0.0008  o
 42.325  0.0012  o
 42.375  0.001  o
 42.425  0.001  o
 42.475  0.0012  o
 42.525  0.0012  o
 42.575  0.0014  o
 42.625  0.0018  o
 42.675  0.002  o
 42.725  0.0022  o
 42.775  0.0008  o
 42.825  0.0018  o
 42.875  0.002  o
 42.925  0.0018  o
 42.975  0.0008  o
 43.025  0.002  o
 43.075  0.0018  o
 43.125  0.0008  o
 43.175  0.0018  o
 43.225  0.0008  o
 43.275  0.0006  o
 43.325  0.0018  o
 43.375  0.0014  o
 43.425  0.0012  o
 43.475  0.0014  o
 43.525  0.0016  o
 43.575  0.0016  o
 43.625  0.001  o
 43.675  0.0012  o
 43.725  0.0012  o
 43.775  0.002  o
 43.825  0.0014  o
 43.875  0.002  o
 43.925  0.0014  o
 43.975  0.001  o
 44.025  0.0014  o
 44.075  0.001  o
 44.125  0.0006  o
 44.175  0.001  o
 44.225  0.0016  o
 44.275  0.0008  o
 44.325  0.0008  o
 44.375  0.0006  o
 44.425  0.0014  o
 44.475  0.0012  o
 44.525  0.0002  o
 44.575  0.0012  o
 44.625  0.0016  o
 44.675  0.0002  o
 44.725  0.001  o
 44.775  0.0016  o
 44.825  0.0016  o
 44.875  0.0006  o
 44.925  0.0018  o
 44.975  0.001  o
 45.025  0.0008  o
 45.075  0.0006  o
 45.125  0.0014  o
 45.175  0.0012  o
 45.225  0.0016  o
 45.275  0.0016  o
 45.325  0.0014  o
 45.375  0.0012  o
 45.425  0.0006  o
 45.475  0.0012  o
 45.525  0.0002  o
 45.575  0.0014  o
 45.625  0.0012  o
 45.675  0.0004  o
 45.725  0.0016  o
 45.775  0.0006  o
 45.825  0.0008  o
 45.875  0.0008  o
 45.925  0.0008  o
 45.975  0.0006  o
 46.025  0.0008  o
 46.075  0.001  o
 46.125  0.0006  o
 46.175  0.0012  o
 46.225  0.0006  o
 46.275  0.0014  o
 46.325  0.0002  o
 46.375  0.0008  o
 46.425  0.0004  o
 46.475  0.0014  o
 46.525  0.0006  o
 46.575  0.0006  o
 46.625  0.0008  o
 46.675  0.0008  o
 46.725  0.0002  o
 46.775  0.0006  o
 46.825  0.0006  o
 46.875  0.0012  o
 46.925  0.0006  o
 46.975  0.0008  o
 47.025  0.001  o
 47.075  0.0008  o
 47.125  0.0012  o
 47.175  0.0008  o
 47.225  0.0012  o
 47.275  0.002  o
 47.325  0.0006  o
 47.375  0.0006  o
 47.425  0.0014  o
 47.475  0.0008  o
 47.525  0.0006  o
 47.575  0.0006  o
 47.625  0.001  o
 47.675  0.0006  o
 47.725  0.0012  o
 47.775  0.0006  o
 47.825  0.0014  o
 47.875  0.0002  o
 47.925  0.001  o
 47.975  0.0012  o
 48.025  0.0004  o
 48.075  0.0006  o
 48.125  0.0004  o
 48.175  0.0012  o
 48.225  0.0002  o
 48.275  0.0006  o
 48.325  0.0008  o
 48.375  0.0006  o
 48.425  0.0012  o
 48.475  0.001  o
 48.525  0.0014  o
 48.575  0.0006  o
 48.625  0.0012  o
 48.675  0.0006  o
 48.725  0.0008  o
 48.775  0.0002  o
 48.825  0.0004  o
 48.875  0.0014  o
 48.925  0.0006  o
 48.975  0.0008  o
 49.025  0.0004  o
 49.075  0.0002  o
 49.125  0.0008  o
 49.175  0.0012  o
 49.225  0.0008  o
 49.275  0.0004  o
 49.325  0.001  o
 49.375  0.0016  o
 49.425  0.001  o
 49.475  0.0002  o
 49.525  0.0014  o
 49.575  0.0006  o
 49.625  0.0008  o
 49.675  0.0012  o
 49.725  0.0004  o
 49.775  0.0004  o
 49.825  0.0008  o
 49.875  0.0006  o
 49.925  0.0008  o
 49.975  0.0006  o
 50.025  0.001  o
 50.075  0.0012  o
 50.125  0.001  o
 50.175  0.0002  o
 50.225  0.0004  o
 50.275  0.0002  o
 50.325  0.0004  o
 50.375  0.0004  o
 50.425  0.0004  o
 50.475  0.0004  o
 50.525  0.0008  o
 50.575  0.0002  o
 50.625  0.0006  o
 50.675  0.0008  o
 50.725  0.0008  o
 50.775  0.0004  o
 50.825  0.0008  o
 50.875  0.0002  o
 50.925  0.0008  o
 50.975  0.0014  o
 51.025  0.0006  o
 51.075  0.0002  o
 51.125  0.001  o
 51.175  0.0008  o
 51.225  0.001  o
 51.275  0.0006  o
 51.325  0.0008  o
 51.375  0.0002  o
 51.425  0.0006  o
 51.475  0.0004  o
 51.525  0.0008  o
 51.575  0.001  o
 51.625  0.0004  o
 51.675  0.0004  o
 51.725  0.0002  o
 51.775  0.0006  o
 51.875  0.0004  o
 51.925  0.0002  o
 51.975  0.0002  o
 52.075  0.0006  o
 52.125  0.0002  o
 52.225  0.0002  o
 52.275  0.0002  o
 52.325  0.0006  o
 52.375  0.0004  o
 52.425  0.0012  o
 52.475  0.0004  o
 52.525  0.001  o
 52.575  0.0012  o
 52.625  0.0012  o
 52.675  0.0008  o
 52.725  0.0004  o
 52.775  0.0002  o
 52.875  0.0002  o
 52.925  0.0006  o
 52.975  0.0006  o
 53.025  0.0006  o
 53.075  0.0002  o
 53.125  0.0004  o
 53.275  0.0004  o
 53.325  0.0004  o
 53.375  0.0002  o
 53.425  0.0004  o
 53.475  0.0006  o
 53.575  0.0002  o
 53.625  0.0002  o
 53.775  0.0014  o
 53.825  0.0004  o
 53.875  0.0002  o
 53.925  0.0002  o
 53.975  0.0006  o
 54.025  0.0004  o
 54.075  0.001  o
 54.125  0.0004  o
 54.175  0.0008  o
 54.225  0.0008  o
 54.275  0.0004  o
 54.325  0.0006  o
 54.375  0.0006  o
 54.425  0.0004  o
 54.525  0.0006  o
 54.575  0.0002  o
 54.625  0.0006  o
 54.675  0.0002  o
 54.725  0.0006  o
 54.775  0.0006  o
 54.825  0.0008  o
 54.925  0.0006  o
 54.975  0.0006  o
 55.025  0.0006  o
 55.075  0.0004  o
 55.125  0.0004  o
 55.175  0.0006  o
 55.225  0.0004  o
 55.275  0.0006  o
 55.325  0.0004  o
 55.375  0.0004  o
 55.425  0.0002  o
 55.475  0.0004  o
 55.525  0.001  o
 55.575  0.0006  o
 55.625  0.0008  o
 55.675  0.0004  o
 55.725  0.0004  o
 55.775  0.0004  o
 55.875  0.0004  o
 55.925  0.0004  o
 55.975  0.0002  o
 56.075  0.0004  o
 56.125  0.0004  o
 56.225  0.0002  o
 56.275  0.0004  o
 56.325  0.0006  o
 56.375  0.0006  o
 56.475  0.0002  o
 56.525  0.0002  o
 56.575  0.0002  o
 56.625  0.0002  o
 56.675  0.0004  o
 56.725  0.0004  o
 56.875  0.0002  o
 56.925  0.0002  o
 56.975  0.001  o
 57.025  0.0006  o
 57.075  0.0002  o
 57.125  0.001  o
 57.225  0.0002  o
 57.325  0.0002  o
 57.375  0.0006  o
 57.475  0.0006  o
 57.525  0.0002  o
 57.575  0.0002  o
 57.625  0.0004  o
 57.725  0.0004  o
 57.825  0.0002  o
 57.875  0.001  o
 57.925  0.0002  o
 57.975  0.0006  o
 58.025  0.0002  o
 58.075  0.0002  o
 58.125  0.0004  o
 58.275  0.0004  o
 58.375  0.0002  o
 58.425  0.0004  o
 58.475  0.0002  o
 58.525  0.0004  o
 58.575  0.0004  o
 58.675  0.0002  o
 58.725  0.0006  o
 58.775  0.0008  o
 58.825  0.0002  o
 58.875  0.0006  o
 58.925  0.0002  o
 59.025  0.0002  o
 59.125  0.001  o
 59.225  0.0004  o
 59.275  0.0002  o
 59.325  0.0002  o
 59.375  0.0002  o
 59.425  0.0006  o
 59.475  0.0006  o
 59.525  0.0002  o
 59.575  0.0004  o
 59.675  0.0002  o
 59.775  0.0004  o
 59.825  0.0002  o
 59.975  0.0004  o
 60.025  0.0002  o
 60.075  0.0004  o
 60.125  0.0002  o
 60.175  0.0002  o
 60.225  0.0006  o
 60.275  0.0002  o
 60.375  0.0002  o
 60.475  0.0002  o
